# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.0006742499  	T             	7.705516e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.189352e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0006842454  	T             	7.705148e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.191095e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0006942408  	T             	7.704788e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.192722e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0007042362  	T             	7.704438e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.194249e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0007142317  	T             	7.704090e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.195679e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0007242271  	T             	7.703746e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.197018e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0007342226  	T             	7.703410e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.198280e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.000744218   	T             	7.703081e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.199467e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0007542135  	T             	7.702760e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.200585e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0007642089  	T             	7.702446e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.201638e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0007742044  	T             	7.702139e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.202632e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0007841998  	T             	7.701840e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.203554e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0007941952  	T             	7.701547e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.204428e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0008041907  	T             	7.701262e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.205257e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0008141861  	T             	7.700983e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.206045e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0008241816  	T             	7.700711e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.206794e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.000834177   	T             	7.700446e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.207503e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0008441725  	T             	7.700188e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.208172e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0008541679  	T             	7.699936e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.208797e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0008641634  	T             	7.699690e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.209399e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0008741588  	T             	7.699451e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.209976e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0008841543  	T             	7.699218e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.210509e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0008941497  	T             	7.698992e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.211042e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0009041451  	T             	7.698772e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.211549e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0009141406  	T             	7.698557e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.212033e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.000924136   	T             	7.698349e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.212484e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0009341315  	T             	7.698147e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.212929e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0009441269  	T             	7.697951e+02	(9.050000e-05 6.650000e-05 5.000000e-07)	24	1.213354e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0009541224  	T             	7.697755e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.213761e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0009641178  	T             	7.697559e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.214125e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0009741133  	T             	7.697368e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.214484e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0009841087  	T             	7.697182e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.214836e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0009941041  	T             	7.697002e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.215176e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0010041     	T             	7.696827e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.215499e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001014095   	T             	7.696657e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.215814e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.00102409    	T             	7.696492e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.216119e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001034086   	T             	7.696332e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.216414e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001044081   	T             	7.696177e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.216706e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001054077   	T             	7.696026e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.216982e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001064072   	T             	7.695881e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.217270e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001074068   	T             	7.695740e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.217522e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001084063   	T             	7.695605e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.217769e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001094059   	T             	7.695473e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.218027e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001104054   	T             	7.695346e+02	(9.150000e-05 6.650000e-05 5.000000e-07)	24	1.218270e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001114049   	T             	7.695204e+02	(9.250000e-05 6.550000e-05 5.000000e-07)	24	1.218503e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001124045   	T             	7.695065e+02	(9.250000e-05 6.550000e-05 5.000000e-07)	24	1.218727e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.00113404    	T             	7.694930e+02	(9.250000e-05 6.550000e-05 5.000000e-07)	24	1.218943e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001144036   	T             	7.694799e+02	(9.250000e-05 6.550000e-05 5.000000e-07)	24	1.219152e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001154031   	T             	7.694672e+02	(9.250000e-05 6.550000e-05 5.000000e-07)	24	1.219354e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001164027   	T             	7.694549e+02	(9.250000e-05 6.550000e-05 5.000000e-07)	24	1.219550e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001174022   	T             	7.694430e+02	(9.250000e-05 6.550000e-05 5.000000e-07)	24	1.219741e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001184018   	T             	7.694315e+02	(9.250000e-05 6.550000e-05 5.000000e-07)	24	1.219924e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001194013   	T             	7.694203e+02	(9.250000e-05 6.550000e-05 5.000000e-07)	24	1.220103e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.001204008   	T             	7.694096e+02	(9.250000e-05 6.550000e-05 5.000000e-07)	24	1.220279e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
